Quote on 1/12/16 15:53:16

NYSE
Symbol,Last,,Quote Trend,%Change,Volume,Net Chng,Bid,Ask,BS,AS,Open,High,Low,52High,52Low,Shares,Description
AIN,33.80,Range Bound,"instrument=AIN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.87%,"97,108",+.29,30.93,34.80,1,6,33.98,34.80,33.01,41.58,27.64,"32,000,000",ALBANY INTL CORP NEW COM
AIR,23.76,Range Bound,"instrument=AIR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.71%,"331,728",+.40,23.75,28.00,0,3,23.52,23.79,23.11,34.24,18.39,"35,043,625",AAR CORP COM
AIT,38.44,Range Bound,"instrument=AIT
trend=[null, RED_OVER_GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.18%,"156,251",+.07,35.15,41.71,1,1,38.60,38.88,37.62,45.56,37.00,"39,327,690",APPLIED INDUSTRIAL CM
AIV,39.18,Range Bound,"instrument=AIV
trend=[null, RED, GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.71%,"1,286,722",-.28,39.02,39.18,2,1,39.67,39.72,38.86,41.55,34.71,"156,423,550",APARTMENT INVT & MGMT CO COM
AIVpZ,25.51,N/A,"instrument=AIVpZ
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.35%,"1,550",+.09,25.38,25.75,2,3,25.48,25.51,25.48,26.4799,24.69,0,APARTMENT INVT & MGMT CO REIT PREFERRED
AIW,19.65,N/A,"instrument=AIW
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.48%,"1,100",-.50,19.39,20.37,1,5,19.65,19.659,19.65,25.40,19.46,0,ARLINGTON ASSET INV CORP PFD SR NT 6.625% 5/1/23
AIZ,77.79,Range Bound,"instrument=AIZ
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.50%,"511,471",+.39,74.98,81.73,1,1,77.76,77.98,76.97,87.20,59.73,"65,839,094",ASSURANT INC COM
AJG,37.88,Range Bound,"instrument=AJG
trend=[null, RED_OVER_GREEN, GREEN, GREEN, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.58%,"1,196,946",+.22,36.31,40.22,4,5,37.87,37.94,37.43,49.59,37.32,"176,695,000",GALLAGHER ARTHUR J & CO COM
AKO/A,14.79,N/A,"instrument=AKO/A
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.07%,801,-.01,14.50,14.78,1,1,14.76,14.79,14.76,19.20,12.14,"157,761,770",EMBOTELLADORA ANDINA SPON ADR A
AKP,14.18,N/A,"instrument=AKP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.21%,"16,143",-.03,14.18,14.19,1,1,14.25,14.25,14.15,14.30,13.1601,"8,517,000",ALLIANCE CALIF MUNI INCOME CLOSED END FUND
AKR,31.66,Range Bound,"instrument=AKR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.85%,"416,538",-.27,28.97,34.38,1,1,32.15,32.19,31.56,36.82,28.34,"69,021,576",ACADIA REALTY TRUST COM
AKS,2.18,Range Bound,"instrument=AKS
trend=[null, GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+5.83%,"8,375,465",+.12,2.06,2.18,20,20,2.13,2.19,2.02,5.93,1.99,"177,850,460",AK STL HLDG CORP COM
AL,27.80,Downtrend,"instrument=AL
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.28%,"1,740,177",-.36,26.10,27.78,1,1,28.38,28.76,27.52,40.495,27.85,"101,581,669",AIR LEASE CORP COM
ALB,48.95,Range Bound,"instrument=ALB
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.89%,"1,299,073",+.91,48.59,49.05,3,3,48.79,49.18,48.05,64.99,41.37,"112,203,154",ALBEMARLE CORP COM
ALDW,22.41,Range Bound,"instrument=ALDW
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.22%,"146,192",+.05,21.80,22.67,10,2,22.25,22.6801,21.51,26.674,12.26,"62,510,039",ALON USA PARTNERS LP UNITS
ALE,50.20,Range Bound,"instrument=ALE
trend=[null, RED_OVER_GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.91%,"193,356",-.46,45.95,54.51,1,1,50.97,50.97,49.72,59.73,45.29,"48,965,562",ALLETE INC COM
ALEX,31.35,Downtrend,"instrument=ALEX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-3.51%,"396,863",-1.14,28.68,34.03,1,1,32.72,32.95,31.05,43.68,31.8501,"48,875,225",ALEXANDER & BALDWIN INC COM
ALG,50.34,Range Bound,"instrument=ALG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.24%,"36,899",+.12,50.34,50.42,12,5,50.50,50.50,49.45,64.45,43.98,"11,424,172",ALAMO GROUP INC COM
ALJ,13.39,Downtrend,"instrument=ALJ
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+2.84%,"596,288",+.37,11.10,15.67,1,1,13.17,13.43,12.945,23.29,10.28,"70,960,461",ALON USA ENERGY INC COM
ALK,71.04,Downtrend,"instrument=ALK
trend=[null, BRIGHT_RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.52%,"1,364,097",+.37,70.68,73.34,3,3,71.16,71.88,69.45,87.171,58.15,"126,128,614",ALASKA AIR GROUP INC COM
ALL,58.65,Range Bound,"instrument=ALL
trend=[null, RED, RED, RED, RED, GREEN_OVER_RED, RED_OVER_GREEN, null, null, null]
headPointer=6
separatorPointer=6
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.09%,"2,957,902",+.63,58.38,59.61,3,3,58.43,58.7399,57.81,72.87,54.12,"387,306,180",ALLSTATE CORP COMM
ALLpB,25.29,N/A,"instrument=ALLpB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.24%,"57,604",-.06,25.25,26.31,0,1,25.38,25.39,25.24,26.68,24.35,0,ALLSTATE CORP PFD QUARTERLY MAT 1/15/53
ALLYpA,25.400,N/A,"instrument=ALLYpA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.22%,"157,976",-.057,25.390,25.400,98,1,25.480,25.480,25.390,26.550,24.650,0,GMAC CAPITAL TRUST I PRFD 8.125% THEN VAR CPN
ALLYpB,25.81,N/A,"instrument=ALLYpB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.04%,"97,491",+.01,25.79,25.82,25,19,25.80,25.84,25.77,27.09,24.67,0,ALLY FINL INC PERP CALL 8.50% 5/15/16
ALPpN,<empty>,N/A,"instrument=ALPpN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,ALABAMA POWER CO PFD 5.2% PERP/CALL
ALPpO,28.0145,N/A,"instrument=ALPpO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.32%,"1,800",+.3645,26.87,28.40,1,1,28.199,28.199,27.65,29.43,25.35,0,ALABAMA POWER CO PFD 5.83% PERP/CALL
ALPpP,<empty>,N/A,"instrument=ALPpP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,ALABAMA POWER CO PFD 5.30% SER P CALLABLE
ALR,38.46,Range Bound,"instrument=ALR
trend=[null, RED_OVER_GREEN, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.38%,"826,879",-.54,36.95,38.93,3,3,39.42,39.54,38.075,55.99,31.96,"86,256,820",ALERE INC COM
ALRpB,278.34,N/A,"instrument=ALRpB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,275.03,288.13,45,10,0,0,0,361.10,272.25,0,ALERE INC SER B CONV PREFERRED STOCK
ALSN,23.66,Range Bound,"instrument=ALSN
trend=[null, GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.46%,"3,497,079",-.11,21.86,23.65,7,1,23.91,24.00,23.405,33.39,23.55,"171,031,830",ALLISON TRANSMISSION HOLDINGS COM
ALU,4.07,Range Bound,"instrument=ALU
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.25%,"3,076,063",+.01,3.80,4.10,7,2,4.07,4.11,4.0401,4.96,3.055,"2,798,869,600",ALCATEL LUCENT SPONSORED ADR
ALV,114.62,Range Bound,"instrument=ALV
trend=[null, GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.46%,"617,068",+1.65,108.81,114.62,1,1,114.63,115.07,113.00,132.19,95.52,"88,082,558",AUTOLIV INC COM
ALX,377.68,N/A,"instrument=ALX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+2.51%,"2,358",+9.23,368.97,377.68,3,3,364.24,377.68,364.24,486.25,356.00,"5,106,196",ALEXANDERS INC COM
AM,19.49,Range Bound,"instrument=AM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.88%,"255,208",+.36,19.51,35.00,2,2,19.29,19.80,18.22,29.76,16.47,"175,792,390",ANTERO MIDSTREAM PARTNERS LP
AMBO,0,N/A,"instrument=AMBO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,0,<empty>,0,.0001,0,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,AMBOW EDUCATION HOLDINGS LTD COM
AMD,2.39,Range Bound,"instrument=AMD
trend=[null, GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+2.14%,"17,979,035",+.05,2.31,2.37,15,29,2.40,2.46,2.28,3.37,1.61,"792,397,850",ADVANCED MICRO DEVICES INC COM
AME,48.47,Range Bound,"instrument=AME
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.56%,"1,711,877",+.27,48.17,51.18,3,3,48.72,48.77,47.875,57.67,47.80,"237,882,580",AMETEK INC COM NEW
AMG,136.37,Downtrend,"instrument=AMG
trend=[null, GREEN, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.39%,"627,918",+.53,132.50,143.34,1,2,136.94,137.41,134.30,230.63,132.24,"54,036,984",AFFILIATED MANAGERS GROUP COM
AMID,6.28,Uptrend,"instrument=AMID
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-8.45%,"843,001",-.58,6.23,9.75,1,2,7.00,7.536,5.22,19.96,3.80,"31,751,054",AMERICAN MIDSTREAM PARTNERS LP COM
AMP,96.15,Range Bound,"instrument=AMP
trend=[null, GREEN, GREEN, RED, GREEN, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.51%,"1,031,828",+.49,92.28,101.09,2,1,96.81,96.98,94.71,138.26,94.10,"174,111,560",AMERIPRISE FINL ICN COM
AMPpA,<empty>,N/A,"instrument=AMPpA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,AMERIPRISE FINL ICN PFD A
AMRC,5.61,Range Bound,"instrument=AMRC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.06%,"51,066",-.06,4.59,6.03,1,4,5.74,5.7799,5.48,7.98,5.31,"46,517,892",AMERESCO INC COM
AMRE,<empty>,N/A,"instrument=AMRE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,AMREIT INC CSH MGR $26.55/SH 02/19/15
AMT,94.48,Range Bound,"instrument=AMT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,"1,859,866",0,90.25,95.99,1,1,95.11,95.18,93.78,104.12,86.83,"423,570,170",AMERICAN TOWER CORP REIT
AMTD,31.11,Range Bound,"instrument=AMTD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.43%,"4,136,380",+.44,30.91,31.07,5,1,30.09,31.23,30.09,39.05,29.691,"536,658,110",TD AMERITRADE HOLDING CORP COM
AMTG,11.63,Range Bound,"instrument=AMTG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.76%,"326,825",-.33,11.33,12.40,1,1,12.11,12.11,11.49,16.5005,11.34,"31,741,881",APOLLO RESIDENTIAL MORTGAGE COM
AMTGpA,21.64,N/A,"instrument=AMTGpA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.64%,"10,497",-.36,21.00,22.03,3,0,22.0699,22.0699,21.61,25.25,19.51,0,APOLLO RESIDENTIAL MORTGAGE PREF PERP/CALL SER A 8% QRTLY
AMX,12.58,Downtrend,"instrument=AMX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.29%,"4,731,510",+.16,12.52,12.57,20,1,12.55,12.75,12.44,23.67,12.12,"3,339,060,000",AMERICA MOVIL S.A.B. DE C.V ADR SERIES L
AN,48.01,Downtrend,"instrument=AN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.07%,"1,634,958",-.52,44.54,52.10,1,1,48.89,48.89,47.25,67.50,47.69,"110,624,843",AUTONATION INC COM
ANF,26.04,Range Bound,"instrument=ANF
trend=[null, RED, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.66%,"2,310,678",+.17,25.82,26.04,1,1,26.27,26.47,25.66,29.09,15.42,"67,204,664",ABERCROMBIE & FITCH CO COM CL A
ANFI,8.55,Range Bound,"instrument=ANFI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.35%,"113,553",+.03,8.55,9.65,9,65,8.53,8.649,8.2101,14.56,2.51,"28,680,164",AMIRA NATURE FOODS LTD ORD ISIN VGG0335L1022
ANH,4.25,Range Bound,"instrument=ANH
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.07%,"656,643",-.09,4.24,4.26,1,2,4.36,4.36,4.22,5.38,4.27,"100,105,195",ANWORTH MORTGAGE ASSET COM
ANHpA,24.45,N/A,"instrument=ANHpA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,"2,775",0,24.30,24.45,4,19,24.50,24.50,24.35,25.91,23.96,0,ANWORTH MORTGAGE ASSET COM
ANHpB,23.2065,N/A,"instrument=ANHpB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.23%,"1,000",-.0535,23.07,23.43,6,4,23.2065,23.2065,23.2065,24.98,22.2486,0,ANWORTH MORTGAGE ASSET PFD 6.25% SERIES B CONV/CALL
ANN,44.89,N/A,"instrument=ANN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,44.14,46.74,0,0,0,0,0,48.95,31.69,"46,075,000",ANN INC MRG $37.34 & .68:1 8/24/15
ANR,.1000,N/A,"instrument=ANR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,.1348,.1500,0,0,0,0,0,0,0,0,ALPHA NATURAL RESOURCES INC COM
ANW,6.65,Downtrend,"instrument=ANW
trend=[null, RED_OVER_GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-2.64%,"157,159",-.18,5.52,6.97,1,1,6.91,6.9186,6.53,15.71,6.46,"48,271,353",AEGEAN MARINE PETROLEUM COM
AOD,7.22,N/A,"instrument=AOD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.56%,"569,184",+.04,7.03,7.34,4,35,7.22,7.265,7.15,9.16,7.35,"103,323,000",ALPINE TOTAL DYNAMIC COM
AOI,10.94,Range Bound,"instrument=AOI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.39%,"62,998",+.15,10.35,24.98,3,4,10.86,11.06,10.62,26.47,8.309,"9,668,551",ALLIANCE ONE INTERNATIONAL COM
AOL,0,N/A,"instrument=AOL
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,49.97,58.78,0,0,0,0,0,0,0,"78,343,000",AOL INC CSH MGR $50/SH 6/23/15
AON,87.15,Range Bound,"instrument=AON
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.86%,"1,093,321",+.74,83.92,90.97,3,3,87.20,87.29,85.72,107.08,85.555,"273,916,830",AON PLC CLASS A ORD  B5BT0K0
AOS,66.39,Downtrend,"instrument=AOS
trend=[null, RED_OVER_GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.39%,"975,335",+.91,64.70,69.03,3,3,66.29,66.87,65.31,81.15,50.09,"88,020,258",SMITH A O CORP CL B
AP,9.82,N/A,"instrument=AP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.10%,"36,231",-.01,9.79,9.83,4,6,10.00,10.08,9.77,19.23,9.66,"10,439,974",AMPCO-PITTSBURGH CORP COM
APA,35.42,Downtrend,"instrument=APA
trend=[null, RED, GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.03%,"9,004,938",+.36,35.09,35.41,1,2,35.55,35.69,34.185,71.87,34.365,"378,014,180",APACHE CORP COM
APAM,30.51,Downtrend,"instrument=APAM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-3.20%,"799,471",-1.01,27.90,41.81,0,2,31.63,31.86,29.83,50.86,30.65,"73,409,072",ARTISAN PARTNERS ASSET MGT INC COM
APB,9.4905,N/A,"instrument=APB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.22%,"2,982",+.0205,9.49,9.52,10,1,9.46,9.50,9.46,13.36,9.62,"10,344,000",ASIA PAC FD INC COM
APC,37.33,Downtrend,"instrument=APC
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.11%,"25,153,081",-.42,36.93,37.18,1,1,38.57,38.68,36.16,95.94,37.52,"508,142,750",ANADARKO PETROL CORP COM
APD,121.21,Range Bound,"instrument=APD
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.44%,"2,097,456",+1.72,115.22,122.11,2,2,120.69,121.27,119.46,158.20,118.64,"215,426,570",AIR PRODUCTS AND CHEMICALS INC COM
APF,12.52,N/A,"instrument=APF
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.32%,"3,323",+.04,12.50,14.00,0,1,12.55,12.6265,12.44,16.77,11.92,"36,022,000",MORGAN STANLEY ASIA PACIFIC FD COM
APH,47.43,Range Bound,"instrument=APH
trend=[null, RED, GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+2.51%,"2,801,132",+1.16,47.16,47.43,3,1,46.86,47.51,46.29,60.539,45.45,"308,261,250",AMPHENOL CORP CM NEW
APL,0,N/A,"instrument=APL
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,ATLAS PIPELINE PARTNERS CSH&STK $1.26/SH & .5846:1
