Quote on 1/12/16 15:53:53

S&P 500
Symbol,Last,,Quote Trend,%Change,Volume,Net Chng,Bid,Ask,BS,AS,Open,High,Low,52High,52Low,Shares,Description
HST,14.33,Range Bound,"instrument=HST
trend=[null, RED, GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-2.85%,"13,354,092",-.42,14.26,14.33,5,1,14.92,15.00,14.225,24.19,14.45,"751,610,720",HOST HOTELS AND RESORTS INC COM
HSY,85.01,Range Bound,"instrument=HSY
trend=[null, RED, GREEN, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.90%,"843,262",+.76,84.61,86.87,2,1,84.99,85.20,84.01,111.35,82.41,"277,413,060",THE HERSHEY COMPANY COM
HUM,168.83,Range Bound,"instrument=HUM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.11%,"1,385,704",-.18,165.51,168.50,1,2,169.55,172.00,167.62,219.79,143.44,"148,223,930",HUMANA INC COM
IBM,132.90,Range Bound,"instrument=IBM
trend=[GREEN, RED, GREEN, RED, GREEN, RED, GREEN, RED, GREEN, RED]
headPointer=6
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.25%,"5,073,749",-.33,132.31,132.88,1,2,133.65,133.78,131.13,176.30,131.32,"970,110,130",INTL BUSINESS MACHINES COM
ICE,253.87,Range Bound,"instrument=ICE
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.49%,"724,040",+1.23,244.89,267.16,1,1,255.00,255.88,250.56,266.74,202.24,"109,743,231",INTERCONTINENTAL EXCHANGE INC COM
IFF,118.33,Range Bound,"instrument=IFF
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.60%,"630,459",+.71,112.35,124.40,2,2,118.67,119.57,117.35,123.08,100.0201,"80,250,212",INTERNATIONAL FLAVORS&FRAGRA COM
INTC,32.68,Range Bound,"instrument=INTC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.93%,"28,582,407",+.62,32.45,32.65,3,2,32.76,32.89,32.27,37.489,24.87,"4,719,000,000",INTEL CORP COM
INTU,94.85,Range Bound,"instrument=INTU
trend=[null, RED, RED, BRIGHT_RED, RED, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.90%,"1,300,807",+.85,94.33,94.62,1,1,94.69,95.16,93.56,109.21,79.63,"264,004,330",INTUIT INC COM
IP,36.35,Range Bound,"instrument=IP
trend=[null, RED, GREEN, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.14%,"3,960,235",-.05,36.11,36.35,4,1,36.72,36.88,35.95,57.90,35.78,"414,566,920",INTERNATIONAL PAPER CO COM
IPG,22.05,Range Bound,"instrument=IPG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.55%,"4,077,283",+.12,21.69,22.05,5,4,22.08,22.24,21.80,23.80,18.16,"406,348,020",INTERPUBLIC GROUP COS INC COM
IR,52.32,Range Bound,"instrument=IR
trend=[null, RED_OVER_GREEN, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.63%,"2,044,860",+.84,49.51,52.24,1,1,52.04,52.61,51.41,70.93,49.74,"261,049,000",INGERSOLL-RAND PLC
IRM,25.37,Range Bound,"instrument=IRM
trend=[null, RED, GREEN, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-2.08%,"1,076,032",-.54,25.25,25.37,4,1,26.07,26.135,25.17,41.53,25.435,"211,152,920",IRON MOUNTAIN INC COM
ISRG,542.12,Range Bound,"instrument=ISRG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.47%,"305,429",+2.54,520.00,549.87,1,0,544.66,547.13,535.00,564.8571,447.00,"37,365,210",INTUITIVE SURGICAL INC COM
ITW,83.79,Range Bound,"instrument=ITW
trend=[null, GREEN, RED, GREEN, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.72%,"2,132,694",+.60,81.05,87.93,2,1,84.09,84.52,82.57,100.14,78.79,"363,491,770",ILLINOIS TOOL WORKS INC COM
I,3.34,Downtrend,"instrument=I
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-3.47%,"196,094",-.12,3.28,3.36,1,1,3.54,3.58,3.26,18.00,3.39,"107,200,000",INTELSAT S A COM
IVZ,29.80,Range Bound,"instrument=IVZ
trend=[GREEN, RED, GREEN, RED, GREEN, RED, GREEN, RED, GREEN, RED]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.43%,"4,515,214",-.13,29.15,32.10,6,2,30.25,30.38,29.20,42.05,29.265,"423,862,300",INVESCO LTD COM
JBHT,67.71,Range Bound,"instrument=JBHT
trend=[GREEN, RED, RED, RED, RED, GREEN, RED, GREEN, RED, RED]
headPointer=2
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.53%,"1,896,273",+.36,67.30,71.16,2,1,69.09,70.414,67.36,93.50,66.97,"114,601,888",HUNT J B TRANS SVCS INC COM
JCI,35.90,Range Bound,"instrument=JCI
trend=[RED_OVER_GREEN, RED, GREEN, RED, GREEN, RED, RED, GREEN, RED, RED]
headPointer=5
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.50%,"5,964,453",+.53,35.63,36.32,5,1,35.81,36.24,35.17,54.52,34.98,"647,676,730",JOHNSON CTLS INC COM
JEC,39.06,Range Bound,"instrument=JEC
trend=[RED, RED, GREEN, RED, RED, GREEN, RED, RED_OVER_GREEN, RED, RED]
headPointer=6
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.72%,"1,205,573",+.66,38.81,41.89,4,1,38.90,39.17,38.29,48.25,36.05,"122,557,955",JACOBS ENGINEERING GROUP INC COM
JNJ,98.24,Range Bound,"instrument=JNJ
trend=[GREEN, RED, RED, GREEN, RED, GREEN, RED, RED, GREEN, RED]
headPointer=1
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.69%,"6,732,950",+.67,97.79,98.17,1,1,97.99,98.63,97.24,106.33,81.79,"2,766,943,600",JOHNSON & JOHNSON COM
JNPR,26.25,Range Bound,"instrument=JNPR
trend=[null, RED, GREEN, RED, GREEN, RED, RED, null, null, null]
headPointer=6
separatorPointer=6
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.92%,"4,664,696",+.24,26.06,26.25,1,1,26.29,26.335,25.69,32.39,21.24,"385,852,230",JUNIPER NETWORKS INC COM
JOY,9.09,Downtrend,"instrument=JOY
trend=[null, GREEN, RED, GREEN, RED, GREEN, RED, GREEN, RED, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.33%,"4,349,010",-.03,8.14,10.49,1,5,9.22,9.43,8.82,45.29,9.05,"97,928,331",JOY GLOBAL INC COM
JPM,58.96,Range Bound,"instrument=JPM
trend=[GREEN, RED, GREEN, RED, GREEN, RED, GREEN, RED, RED, RED]
headPointer=8
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.22%,"22,938,733",+.13,58.74,58.96,1,5,59.45,59.56,58.10,70.61,50.07,"3,681,129,800",JP MORGAN CHASE & CO COM
JWN,47.12,Range Bound,"instrument=JWN
trend=[GREEN, BRIGHT_RED, RED_OVER_GREEN, RED, BRIGHT_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED]
headPointer=1
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.66%,"2,968,735",+.31,46.79,48.90,4,4,47.37,47.55,46.32,83.16,45.88,"183,867,960",NORDSTROM INC COM
K,71.47,Range Bound,"instrument=K
trend=[RED, GREEN_OVER_RED, RED_OVER_GREEN, RED, GREEN_OVER_RED, RED_OVER_GREEN, RED, RED, RED_OVER_GREEN, RED]
headPointer=7
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.11%,"1,645,393",-.08,71.13,74.36,2,2,71.96,72.14,70.68,73.68,61.13,"354,397,700",KELLOGG CO COM
KEY,12.05,Range Bound,"instrument=KEY
trend=[GREEN, RED, GREEN, RED, GREEN, GREEN, RED, GREEN, GREEN, GREEN]
headPointer=5
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.92%,"14,513,421",+.11,11.89,12.05,13,10,12.10,12.12,11.745,15.70,11.75,"835,366,930",KEYCORP NON COM
KHC,73.23,Range Bound,"instrument=KHC
trend=[RED, RED, RED, RED, RED, RED, RED, RED, GREEN_OVER_RED, RED_OVER_GREEN]
headPointer=2
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.33%,"2,923,210",+.96,72.87,73.22,2,1,72.85,73.35,72.1316,81.20,61.42,"1,213,455,720",KRAFT HEINZ CO COM
KIM,25.51,Range Bound,"instrument=KIM
trend=[null, GREEN, RED, RED, GREEN, RED, GREEN, RED, GREEN, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.43%,"4,332,587",-.11,25.40,25.51,5,5,25.89,26.01,25.2325,28.54,22.07,"413,310,300",KIMCO REALTY CORP COM
KLAC,65.75,Range Bound,"instrument=KLAC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.37%,"744,796",+.24,62.80,68.04,1,1,65.92,66.4564,65.15,71.13,44.95,"155,945,690",KLA-TENCOR CORP COM
KMB,126.13,Range Bound,"instrument=KMB
trend=[GREEN, RED, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN, RED_OVER_GREEN, GREEN, RED]
headPointer=6
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.33%,"1,573,611",+.42,123.08,126.93,2,2,126.32,127.17,125.25,130.05,103.04,"362,994,410",KIMBERLY CLARK CORP COM
KMI,13.60,Downtrend,"instrument=KMI
trend=[null, RED, GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-3.95%,"46,793,788",-.56,13.50,13.57,9,1,14.31,14.61,12.93,44.71,13.90,"2,231,514,700",KINDER MORGAN INC COM
KMX,47.66,Downtrend,"instrument=KMX
trend=[RED, RED, RED, GREEN, RED, GREEN_OVER_RED, RED, GREEN_OVER_RED, RED, RED]
headPointer=2
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.43%,"3,438,339",+.67,47.33,47.66,1,1,48.07,48.69,46.86,75.40,46.1765,"195,729,320",CARMAX INC COM
KO,42.12,Range Bound,"instrument=KO
trend=[RED, GREEN, RED, RED, RED, GREEN, RED, GREEN, RED, GREEN]
headPointer=1
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.30%,"21,803,836",+.54,41.92,42.09,3,1,42.30,42.45,41.87,43.91,36.56,"4,348,985,200",COCA COLA CO COM
KORS,37.52,Range Bound,"instrument=KORS
trend=[null, RED, RED, RED, RED, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.02%,"1,876,201",+.38,37.32,37.96,3,1,37.71,37.99,36.805,73.47,36.585,"184,050,470",MICHAEL KORS HOLDINGS COM
KR,41.24,Range Bound,"instrument=KR
trend=[RED, RED, RED, RED, GREEN, RED, RED, GREEN_OVER_RED, RED, RED]
headPointer=2
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.10%,"7,319,544",-.04,41.03,41.23,1,1,41.53,41.69,40.67,42.75,27.32,"974,722,770",KROGER CO COM
KSS,50.23,Uptrend,"instrument=KSS
trend=[RED, GREEN, RED, RED_OVER_GREEN, RED_OVER_GREEN, RED, RED_OVER_GREEN, RED, GREEN_OVER_RED, RED_OVER_GREEN]
headPointer=2
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.30%,"4,542,680",+.15,49.67,50.41,1,1,50.39,51.63,49.44,79.60,41.855,"189,820,240",KOHLS CORP COM
KSU,71.27,Range Bound,"instrument=KSU
trend=[null, GREEN, RED, GREEN, RED, GREEN, RED, GREEN, null, null]
headPointer=7
separatorPointer=7
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+2.15%,"1,185,080",+1.50,67.84,72.02,1,1,70.30,71.43,69.52,120.63,68.655,"109,136,453",KANSAS CITY SOUTHERN COM
L,35.90,Range Bound,"instrument=L
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.14%,"1,879,197",+.05,35.69,35.90,4,1,36.14,36.26,35.51,42.78,34.40,"354,342,620",LOEWS CORP COM
LB,95.12,Range Bound,"instrument=LB
trend=[null, GREEN, GREEN, RED, GREEN, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+2.26%,"1,936,727",+2.10,94.71,95.08,1,1,94.23,96.80,93.95,101.11,75.11,"289,434,390",L BRANDS INC COM
LEG,39.63,Range Bound,"instrument=LEG
trend=[RED, RED_OVER_GREEN, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN, RED, GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.13%,"900,320",-.05,37.89,42.46,4,4,40.19,40.35,39.28,51.28,39.17,"136,095,710",LEGGETT & PLATT INC COM
LEN,43.08,Range Bound,"instrument=LEN
trend=[GREEN_OVER_RED, RED_OVER_GREEN, RED, RED, RED, GREEN_OVER_RED, GREEN, RED, BRIGHT_RED, RED]
headPointer=8
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.60%,"4,124,535",+.68,42.77,44.93,4,1,42.78,43.36,41.775,56.04,41.25,"210,345,360",LENNAR CORP COM
LH,115.12,Range Bound,"instrument=LH
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.43%,"871,471",-.50,109.25,121.03,1,1,116.33,117.97,113.44,131.19,105.77,"101,200,000",LABORATORY CORP OF AMERICA COM
LLL,116.94,Range Bound,"instrument=LLL
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.91%,"460,081",+1.05,110.96,122.97,2,2,116.70,117.38,114.85,132.92,101.11,"78,387,731",L-3 COMMUNICATIONS CORP COM
LLTC,39.51,Range Bound,"instrument=LLTC
trend=[RED, RED, GREEN, RED, RED, RED, GREEN, GREEN, RED, GREEN]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.15%,"1,930,015",+.45,39.28,40.38,4,1,39.47,39.61,39.04,49.57,36.41,"239,145,060",LINEAR TECHNOLOGY CORP COM
LLY,80.40,Range Bound,"instrument=LLY
trend=[RED, RED, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED, GREEN_OVER_RED, RED_OVER_GREEN, RED]
headPointer=6
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.16%,"4,319,421",+.13,79.81,81.61,1,1,80.61,81.00,79.52,92.85,68.31,"1,108,076,550",ELI LILLY & CO COM
LM,35.39,Range Bound,"instrument=LM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.20%,"2,283,352",+.42,32.84,35.39,1,1,35.35,35.485,34.76,59.19,34.43,"107,728,670",LEGG MASON INC COM
LMT,217.96,Range Bound,"instrument=LMT
trend=[RED_OVER_GREEN, GREEN, RED, GREEN, RED, RED, GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.21%,"1,354,835",+2.61,216.02,217.93,1,1,216.03,218.0999,214.51,227.91,181.91,"307,295,490",LOCKHEED MARTIN COM
LNC,43.50,Downtrend,"instrument=LNC
trend=[GREEN, RED, GREEN, RED, RED, RED, GREEN, RED, GREEN, RED]
headPointer=3
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.69%,"2,697,469",+.30,43.20,45.99,3,1,43.78,44.13,42.72,62.08,42.43,"247,470,990",LINCOLN NATL CORP COM
LOW,73.27,Range Bound,"instrument=LOW
trend=[GREEN, RED, GREEN_OVER_RED, RED, RED, RED, RED, RED, RED, RED]
headPointer=7
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.81%,"4,649,429",+.59,72.90,73.37,1,2,73.28,74.28,72.37,78.13,64.22,"915,104,610",LOWES COS INC COM
LRCX,71.44,Range Bound,"instrument=LRCX
trend=[GREEN, BRIGHT_RED, BRIGHT_RED, RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED, RED, BRIGHT_RED]
headPointer=9
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.69%,"2,460,784",+.49,70.99,71.58,2,1,72.52,72.9499,70.324,84.49,61.20,"158,392,490",LAM RESEARCH CORP COM
LUK,15.67,Range Bound,"instrument=LUK
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.45%,"2,431,869",-.23,15.58,15.67,4,4,16.00,16.02,15.51,25.39,15.70,"362,338,030",LEUCADIA NATL CORP COM
LUV,42.68,Range Bound,"instrument=LUV
trend=[RED, GREEN, RED, RED, RED, GREEN, RED, GREEN, RED, GREEN]
headPointer=5
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.52%,"5,999,496",+.64,42.44,42.67,2,1,42.51,42.7699,41.33,51.34,31.36,"650,355,110",SOUTHWEST AIRLINES CO COM
LVLT,48.75,Range Bound,"instrument=LVLT
trend=[RED_OVER_GREEN, RED, RED, RED, GREEN_OVER_RED, RED_OVER_GREEN, RED, RED, RED, GREEN_OVER_RED]
headPointer=8
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.42%,"2,788,087",-.70,45.85,51.11,3,3,49.99,50.26,48.21,57.08,40.86,"356,267,100",LEVEL 3 COMMUNICATIONS INC COM
LYB,78.15,Downtrend,"instrument=LYB
trend=[GREEN, GREEN, RED, GREEN, GREEN, GREEN, GREEN, GREEN, RED, GREEN]
headPointer=4
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+2.38%,"4,539,527",+1.82,77.50,77.82,1,10,77.44,78.27,75.84,107.32,71.74,"449,443,820",LYONDELLBASELL INDUSTRIES CL A ORD
M,38.61,Uptrend,"instrument=M
trend=[null, GREEN, RED, RED, GREEN, RED, GREEN, RED, GREEN, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.54%,"10,157,276",-.21,38.36,38.56,1,1,38.87,39.10,37.61,73.61,34.05,"314,367,530",MACY'S INC COM
MA,91.44,Range Bound,"instrument=MA
trend=[RED, RED, BRIGHT_RED, RED, RED, RED, GREEN, RED, RED, RED]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.95%,"4,407,182",+.86,91.02,91.36,1,2,91.61,91.87,90.12,101.76,74.61,"1,122,768,760",MASTERCARD INC COM
MAC,78.81,Range Bound,"instrument=MAC
trend=[RED_OVER_GREEN, RED, GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN, RED_OVER_GREEN, RED]
headPointer=6
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.05%,"1,125,450",+.04,76.42,82.03,2,2,79.76,79.93,78.17,95.93,71.98,"158,327,710",MACERICH CO COM
MAR,64.32,Range Bound,"instrument=MAR
trend=[GREEN, RED, RED, GREEN, RED, RED, RED, GREEN, RED, RED]
headPointer=4
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.84%,"4,915,295",+1.16,63.88,64.24,2,1,63.22,64.50,63.17,85.00,61.68,"257,128,910",MARRIOTT INTERNATIONAL INC CLASS A NEW
MAS,25.52,Range Bound,"instrument=MAS
trend=[GREEN, RED, RED, RED, RED, RED, GREEN, RED, GREEN, RED]
headPointer=1
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.47%,"7,857,838",+.37,25.35,25.52,5,1,25.44,25.67,25.06,30.61,20.423665,"336,472,120",MASCO CORP COM
MAT,27.11,Range Bound,"instrument=MAT
trend=[GREEN, GREEN, RED, GREEN, GREEN, RED, GREEN, GREEN, GREEN, RED]
headPointer=1
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.54%,"3,920,313",+.41,25.50,27.22,6,20,26.86,27.17,26.57,30.44,19.445,"339,354,130",MATTEL INC COM
MCD,117.44,Range Bound,"instrument=MCD
trend=[RED, RED, GREEN, GREEN, RED, RED, GREEN, RED, GREEN, GREEN]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.64%,"5,639,655",+.75,115.93,117.50,1,1,117.03,117.74,116.17,120.23,87.50,"918,229,820",MCDONALDS CORP COM
MCHP,41.85,Range Bound,"instrument=MCHP
trend=[RED, RED, RED, RED, RED, RED, RED, RED, GREEN_OVER_RED, RED_OVER_GREEN]
headPointer=4
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.84%,"2,091,448",+.35,41.59,42.82,3,3,41.99,42.20,41.32,52.44,37.77,"203,122,330",MICROCHIP TECHNOLOGY INC COM
MCK,164.01,Downtrend,"instrument=MCK
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.28%,"3,460,196",+.46,150.14,164.35,1,2,164.78,166.64,163.115,243.61,160.1001,"230,109,090",MCKESSON CORP COM
MCO,91.17,Range Bound,"instrument=MCO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.34%,"1,938,019",+.31,86.58,122.47,1,2,91.81,91.855,90.06,113.865,85.50,"197,700,000",MOODY'S CORP COM
MDLZ,42.12,Range Bound,"instrument=MDLZ
trend=[RED, RED, RED, GREEN_OVER_RED, RED_OVER_GREEN, RED, RED, GREEN, GREEN_OVER_RED, RED_OVER_GREEN]
headPointer=6
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.06%,"10,233,433",+.44,41.95,45.59,1,1,41.68,42.29,41.51,48.58,33.97,"1,589,167,500",MONDELEZ INTL INC COM
MDT,76.44,Range Bound,"instrument=MDT
trend=[RED, RED, RED, RED, GREEN, RED, GREEN, RED, GREEN, RED]
headPointer=7
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+4.71%,"7,578,658",+3.44,76.05,76.40,2,1,73.87,76.74,73.67,79.50,55.54,"1,806,155,700",MEDTRONIC PLC COM
MET,41.99,Range Bound,"instrument=MET
trend=[RED, GREEN, GREEN, RED, RED, GREEN, RED, GREEN, GREEN, RED]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.67%,"8,364,806",+.28,45.10,45.19,2,1,42.40,42.60,41.35,58.23,40.97,"1,111,626,480",METLIFE INC COM
MHFI,88.72,Range Bound,"instrument=MHFI
trend=[RED, GREEN, GREEN, GREEN, GREEN, GREEN, GREEN, RED, GREEN, GREEN]
headPointer=9
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.28%,"1,355,198",+.25,85.12,93.09,1,1,88.93,89.67,87.645,109.13,84.6435,"270,300,000",MCGRAW HILL FINANCIAL INC COM
MHK,178.97,Range Bound,"instrument=MHK
trend=[null, GREEN, RED, GREEN, RED, GREEN, RED, GREEN, RED, GREEN]
headPointer=9
separatorPointer=9
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.87%,"563,339",+3.29,173.02,188.14,1,1,177.54,180.34,174.76,212.16,155.805,"73,926,764",MOHAWK INDUSTRIES INC COM
MJN,70.67,Range Bound,"instrument=MJN
trend=[GREEN_OVER_RED, RED_OVER_GREEN, RED, RED_OVER_GREEN, RED_OVER_GREEN, GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN, RED_OVER_GREEN]
headPointer=9
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.17%,"2,285,840",+.12,69.01,71.84,1,1,70.88,71.89,70.09,105.45,69.20,"197,133,010",MEAD JOHNSON NUTRITION COMPANY COMMON
MKC,85.51,Range Bound,"instrument=MKC
trend=[RED_OVER_GREEN, RED_OVER_GREEN, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED, GREEN_OVER_RED, RED_OVER_GREEN, RED, RED]
headPointer=9
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.68%,"635,163",+1.41,82.51,86.82,2,2,84.61,85.70,84.39,87.46,70.70,"128,046,885",MCCORMICK & CO INC COM NON VTG
MLM,127.96,Range Bound,"instrument=MLM
trend=[null, RED, GREEN, RED, GREEN, RED, GREEN, RED, GREEN, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+2.59%,"981,457",+3.23,121.44,128.10,2,2,125.95,129.53,125.01,178.67,104.53,"66,140,560",MARTIN MARIETTA MATLS INC COM
