Quote on 1/12/16 15:55:27

NASDAQ
Symbol,Last,,Quote Trend,%Change,Volume,Net Chng,Bid,Ask,BS,AS,Open,High,Low,52High,52Low,Shares,Description
PGEM,10.32,Downtrend,"instrument=PGEM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.58%,"120,199",-.06,8.54,10.35,1,1,10.46,10.50,10.16,15.30,10.36,"68,103,547",PLY GEM HLDGS INC COM
PFSW,12.01,Range Bound,"instrument=PFSW
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.33%,"101,200",+.04,9.96,14.07,1,1,12.08,12.22,11.7601,16.54,10.01,"18,073,504",PFSWEB INC COM
PFSI,13.60,Downtrend,"instrument=PFSI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.15%,"53,736",+.02,11.26,15.92,1,1,13.71,13.82,13.40,19.69,13.53,"21,886,919",PENNYMAC FINANCIAL SVCS INC CL A COM
PFNX,9.75,Downtrend,"instrument=PFNX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.10%,"83,181",+.01,9.74,23.00,0,9,9.80,10.09,9.15,24.41,6.40,"23,290,720",PFENEX INC COM
PFLT,11.05,Range Bound,"instrument=PFLT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.87%,"78,172",-.21,10.81,11.40,5,1,11.35,11.36,11.02,14.5504,9.87,"26,730,074",PENNANT PARK FLOATING RATE CLOSED END FUND CAPITAL LTD
PFIE,.92,Downtrend,"instrument=PFIE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-5.14%,"68,501",-.0499,.85,1.45,0,9,.97,.98,.90,2.9599,.76,"53,255,275",PROFIRE ENERGY INC COM
PFGC,20.29,Downtrend,"instrument=PFGC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.31%,"331,788",-.48,20.25,207.00,1,1,20.91,21.17,20.24,25.2199,18.72,"102,583,161",PERFORMANCE FOOD GROUP CO COM
PETX,3.32,Downtrend,"instrument=PETX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-6.21%,"530,008",-.22,3.23,14.00,3,2,3.61,3.77,3.22,20.63,3.44,"35,005,596",ARATANA THERAPEUTICS INC COM
PETS,17.37,Range Bound,"instrument=PETS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.17%,"216,068",+.03,16.59,18.35,2,1,17.45,17.579,17.05,18.42,13.9065,"20,330,842",PETMED EXPRESS INC COM
PERY,17.75,Range Bound,"instrument=PERY
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+5.59%,"257,637",+.94,14.73,20.81,1,1,17.05,17.93,17.05,28.19,16.47,"15,723,089",PERRY ELLIS INTERNATIONAL INC COM
PERI,2.61,Downtrend,"instrument=PERI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.76%,"83,120",-.02,2.14,3.06,1,1,2.64,2.64,2.50,3.94,2.05,"70,950,137",PERION NETWORK LTD ORD
PENN,14.415,Range Bound,"instrument=PENN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-6.94%,"3,109,479",-1.075,11.96,16.88,1,1,15.18,15.20,14.03,20.23,13.34,"80,185,538",PENN NATL GAMING INC COM
PEIX,3.19,Downtrend,"instrument=PEIX
trend=[null, GREEN, RED, GREEN, RED, GREEN, RED, null, null, null]
headPointer=6
separatorPointer=6
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-5.06%,"1,153,844",-.17,3.14,3.39,1,1,3.39,3.435,3.03,13.70,3.18,"42,518,821",PACIFIC ETHANOL INC COM
PEGI,18.76,Downtrend,"instrument=PEGI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.68%,"1,182,974",-.32,18.00,20.39,1,5,19.35,20.29,18.46,32.00,16.96,"74,671,950",PATTERN ENERGY GROUP INC COM
PEGA,25.23,Range Bound,"instrument=PEGA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.65%,"259,759",+.41,20.92,29.52,1,1,25.10,25.40,24.70,30.23,19.20,"76,421,098",PEGASYSTEMS INC COM
PEBO,18.43,Range Bound,"instrument=PEBO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.05%,"98,954",+.01,15.28,21.57,1,1,18.54,18.74,18.02,25.49,18.12,"18,406,224",PEOPLES BANCORP INC DEL CM
PDVW,25.99,N/A,"instrument=PDVW
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.37%,"79,613",+.35,21.00,43.00,1,4,25.77,26.50,25.31,56.00,22.27,"14,291,662",PDVWIRELESS INC COM
PDLI,3.17,Downtrend,"instrument=PDLI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.60%,"2,783,601",+.05,2.96,3.17,16,1,3.12,3.21,3.015,7.7699,2.945,"163,575,320",PDL BIOPHARMA INC COM
PDFS,9.23,Downtrend,"instrument=PDFS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.54%,"104,678",-.05,7.65,10.80,1,1,9.35,9.45,9.02,19.52,9.07,"31,431,012",PDF SOLUTIONS INC COM
PCYG,9.63,Downtrend,"instrument=PCYG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-4.27%,"60,003",-.43,7.27,12.47,0,1,10.12,10.26,9.52,14.87,8.59,"19,154,719",PARK CITY GROUP INC COM
PCTI,4.59,Range Bound,"instrument=PCTI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.66%,"36,941",+.03,4.59,6.08,0,1,4.61,4.67,4.54,8.94,4.37,"17,616,522",PC-TEL INC COM
PCOM,8.29,Range Bound,"instrument=PCOM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.67%,"30,120",+.055,7.84,11.20,0,7,8.43,8.62,8.04,14.79,8.19,"15,389,614",POINTS INTERNATIONAL LTD COM
PCBK,14.60,Range Bound,"instrument=PCBK
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.07%,"58,629",+.01,14.42,17.10,3,1,14.8663,14.93,14.50,16.20,12.49,"19,592,682",PACIFIC CONTINENTAL CORP COM
PBPB,11.37,Range Bound,"instrument=PBPB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.87%,"117,255",-.10,10.50,11.85,5,2,11.58,11.66,11.205,16.64,9.91,"30,297,871",POTBELLY CORP COM
PBMD,1.06,N/A,"instrument=PBMD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.85%,"526,830",-.02,1.03,1.11,26,2,1.08,1.11,1.04,6.48,.4211,"58,383,153",PRIMA BIOMED LTD ADR
PBIO,.3500,N/A,"instrument=PBIO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+9.38%,"82,516",+.03,.3100,.3600,"2,500","2,500",.3200,.3500,.3050,.4900,.1720,"21,485,654",PRESSURE BIOSCIENCES INC COM
PBFX,19.95,Range Bound,"instrument=PBFX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.40%,"57,886",+.08,19.00,20.25,5,1,19.84,20.18,19.14,25.75,16.2446,"34,352,810",PBF LOGISTICS LP LPR
PBCT,15.02,Range Bound,"instrument=PBCT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.20%,"4,637,938",+.03,14.95,15.01,1,5,15.16,15.17,14.81,16.95,13.97,"310,233,410",PEOPLE'S UNITED FINANCIAL COM
PBBI,8.95,N/A,"instrument=PBBI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.56%,"179,755",+.05,7.51,199999.99,5,0,8.90,9.00,8.75,9.04,6.130847,"7,789,036",PB BANCORP INC COM
PARR,23.48,Range Bound,"instrument=PARR
trend=[null, RED, GREEN, RED, GREEN, RED, GREEN, null, null, null]
headPointer=6
separatorPointer=6
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.64%,"181,017",+.15,19.37,27.42,1,1,23.46,23.515,22.73,28.31,16.40,"37,530,900",PAR PACIFIC HLDGS INC COM
PAHC,29.08,Range Bound,"instrument=PAHC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.73%,"206,661",+.21,24.08,34.03,1,1,29.10,29.68,28.35,40.54,26.95,"39,145,568",PHIBRO ANIMAL HEALTH CORP COM
PAGP,8.37,Uptrend,"instrument=PAGP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+9.99%,"10,274,252",+.76,8.37,10.10,17,5,8.07,9.53,7.75,29.865,7.18,"606,050,570",PLAINS GP HOLDINGS LP COM
PACD,.407,Downtrend,"instrument=PACD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-20.59%,"823,373",-.1055,.330,1.680,2,20,.5125,.5443,.390,5.610,.500,"210,686,000",PACIFIC DRILLING SA COM  B523P28
PACB,12.14,Range Bound,"instrument=PACB
trend=[null, GREEN, GREEN, GREEN, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+6.30%,"2,315,439",+.72,12.00,12.27,2,5,11.47,12.51,11.305,14.00,3.58,"77,041,008",PACIFIC BIOSCIENCES OF CA. INC COM
PAAS,6.13,Range Bound,"instrument=PAAS
trend=[null, GREEN, RED, GREEN, RED, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-4.96%,"3,066,535",-.32,6.04,6.29,10,8,6.37,6.39,5.935,12.05,5.85,"152,775,140",PAN AMERICAN SILVER CORP COM
OXLC,9.80,N/A,"instrument=OXLC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.39%,"110,768",-.24,9.61,10.09,7,4,10.15,10.15,9.599,16.1812,8.85,"17,841,318",OXFORD LANE CAPITAL CORP COM
OXGN,.5711,Downtrend,"instrument=OXGN
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.44%,"295,865",-.0025,.2800,.9900,10,4,.6000,.6299,.5601,1.9700,.5481,"26,544,934",OXIGENE INC COM
OXFD,10.40,N/A,"instrument=OXFD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.66%,"35,612",+.17,10.25,13.18,10,0,10.39,10.62,10.21,15.04,10.05,"22,538,047",OXFORD IMMUNOTEC GLOBAL PLC ORD
OVTI,28.74,Range Bound,"instrument=OVTI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.34%,"1,226,211",+.38,28.50,28.95,2,10,28.48,28.94,28.40,29.48,20.00,"59,943,480",OMNIVISION TECHNOLOGIES COM
OVIT,.1300,N/A,"instrument=OVIT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,"67,951",0,.1230,.1450,"5,000","5,000",.1240,.1400,.1240,1.1600,.1000,"23,558,530",ONCOVISTA INNOVATIVE THER INC COM
OVAS,7.59,Downtrend,"instrument=OVAS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.19%,"534,951",-.17,7.40,12.00,2,2,7.99,8.33,7.44,55.69,7.45,"27,278,284",OVASCIENCE INC COM
OTTR,26.79,Range Bound,"instrument=OTTR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.04%,"177,814",-.01,26.00,26.86,8,6,26.72,26.86,26.30,33.44,24.82,"37,743,953",OTTER TAIL CORP COM
OTIV,.3372,N/A,"instrument=OTIV
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-5.28%,"32,700",-.0188,.2600,.4798,6,140,.3300,.3500,.3200,1.9500,.3201,"40,835,974",ON TRACK INNOVATION COM
OTIC,18.92,Downtrend,"instrument=OTIC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.67%,"524,825",+.31,18.88,19.93,0,4,18.91,20.94,18.19,41.9899,16.50,"24,238,269",OTONOMY INC COM
OSUR,5.92,Downtrend,"instrument=OSUR
trend=[null, GREEN, RED, GREEN, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.02%,"397,102",+.06,5.01,6.99,3,3,5.89,6.02,5.8001,10.62,4.39,"56,482,384",ORASURE TECHNOLOGIES INC COM
OSTK,10.89,Range Bound,"instrument=OSTK
trend=[null, RED, GREEN, RED, GREEN, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.11%,"122,042",+.12,9.03,11.25,1,3,10.90,11.15,10.66,25.93,10.61,"25,234,316",OVERSTOCK.COM COM
OSIR,9.23,Range Bound,"instrument=OSIR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.21%,"163,913",+.11,6.13,10.98,1,4,9.26,9.6585,8.96,23.67,8.93,"34,452,640",OSIRIS THERAPEUTICS INC COM
OSBC,7.06,Range Bound,"instrument=OSBC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.98%,"46,231",-.07,5.84,7.10,1,1,7.21,7.24,6.97,8.135,5.06,"29,483,429",OLD SECOND BANCORP INC COM
ORMP,7.06,Downtrend,"instrument=ORMP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.81%,"37,821",-.13,6.76,9.88,10,15,7.26,7.485,7.00,10.74,3.7125,"11,599,825",ORAMED PHARMACEUTICALS INC COM
ORIT,15.92,Range Bound,"instrument=ORIT
trend=[null, GREEN, RED, GREEN, RED, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.08%,"187,214",+.17,15.28,18.63,5,1,15.85,16.00,15.75,17.43,14.04,"44,112,185",ORITANI FINANCIAL CORP COM
ORIG,1.26,Downtrend,"instrument=ORIG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-5.97%,"1,254,674",-.08,1.27,1.32,2,1,1.37,1.44,1.26,9.52,1.31,"138,666,380",OCEAN RIG UDW INC COM
ORGS,.3100,N/A,"instrument=ORGS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.97%,"50,300",-.0095,.3100,.3900,"2,500","5,000",.3200,.3500,.3000,.7500,.2610,"98,237,674",ORGENESIS INC COM
OREX,1.62,Downtrend,"instrument=OREX
trend=[null, GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+3.85%,"1,681,824",+.06,1.58,1.63,3,9,1.55,1.67,1.54,9.37,1.39,"145,443,850",OREXIGEN THERAPEUTICS INC COM
ORBK,21.13,Range Bound,"instrument=ORBK
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.24%,"266,620",+.05,20.44,22.50,1,4,21.15,21.99,20.58,22.669,14.62,"41,852,928",ORBOTECH LTD ORD
ORBC,7.50,Uptrend,"instrument=ORBC
trend=[null, RED, GREEN, RED, GREEN, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+2.60%,"749,613",+.19,6.71,7.80,2,13,7.41,7.61,7.27,7.80,5.27,"70,576,427",ORBCOMM INC COM
ORAN,17.13,Range Bound,"instrument=ORAN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+3.76%,"873,381",+.62,14.77,17.30,5,2,17.25,17.28,17.01,18.80,14.27,"2,648,885,400",ORANGE ADR
OPWR,10.04,Range Bound,"instrument=OPWR
trend=[null, GREEN, RED, GREEN, RED, GREEN, RED, null, null, null]
headPointer=6
separatorPointer=6
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.40%,"170,583",-.04,9.99,11.77,1,1,10.17,10.23,9.79,15.52,7.85,"51,818,141",OPOWER INC COM
OOMA,6.40,Range Bound,"instrument=OOMA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-3.76%,"114,590",-.25,3.88,6.38,2,8,6.65,6.65,6.23,12.44,5.66,"16,843,618",OOMA INC COM
ONVO,2.01,Downtrend,"instrument=ONVO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.95%,"909,486",-.04,1.95,2.04,25,100,2.05,2.17,1.95,7.10,1.90,"92,413,710",ORGANOVO HOLDINGS INC COM
ONTY,1.67,Downtrend,"instrument=ONTY
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.21%,"932,661",+.02,1.55,2.14,90,5,1.68,1.73,1.60,4.69,1.41,"94,928,170",ONCOTHYREON INC COM
ONDK,8.51,Downtrend,"instrument=ONDK
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.70%,"513,586",-.06,8.10,9.76,2,40,8.66,8.80,8.28,23.826,7.75,"69,974,770",ON DECK CAPITAL INC COM
ONCS,1.85,N/A,"instrument=ONCS
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-3.14%,"133,434",-.06,1.00,2.50,4,30,1.90,1.9999,1.80,9.16,1.90,"16,971,214",ONCOSEC MEDICAL INC COM
OMEX,.2358,Downtrend,"instrument=OMEX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.51%,"351,147",+.0035,.1900,.2500,10,2,.2230,.2499,.2230,1.0400,.2100,"89,796,469",ODYSSEY MARINE EXPL COM
OMER,11.22,Downtrend,"instrument=OMER
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.26%,"503,087",+.14,10.97,12.50,1,1,11.24,11.55,10.83,30.23,10.48,"37,969,429",OMEROS CORP COM
OMED,17.21,Downtrend,"instrument=OMED
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.22%,"214,047",-.39,16.10,29.99,1,20,18.08,18.38,16.20,29.83,13.33,"30,108,723",ONCOMED PHARMACEUTICALS INC COM
OMCL,27.34,Range Bound,"instrument=OMCL
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.07%,"173,571",-.02,22.69,32.02,1,1,27.52,27.99,27.02,40.80,26.08,"35,427,994",OMNICELL INC COM
OMAM,12.86,Downtrend,"instrument=OMAM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-6.54%,"363,108",-.90,10.66,15.04,1,1,13.88,13.88,12.55,20.05,13.36,"120,535,398",OM ASSET MGMT PLC ORD
OLLI,17.50,Range Bound,"instrument=OLLI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-4.21%,"832,224",-.77,17.50,19.20,9,30,18.77,19.20,17.44,22.99,14.88,"58,512,940",OLLIES BARGAIN OUTLT HLDGS INC COM
OKSB,16.85,Range Bound,"instrument=OKSB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.35%,"56,127",-.23,13.97,16.86,1,1,17.20,17.27,16.69,19.00,15.08,"20,132,570",SOUTHWEST BANCORP INC OKLA COM
OIBR,.3872,Range Bound,"instrument=OIBR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.21%,"113,176",+.0008,.2500,.3874,10,3,.3800,.3920,.3710,3.6900,.3200,"700,491,000",OI SA ADR
OHRP,4.18,Downtrend,"instrument=OHRP
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-7.52%,"671,866",-.34,3.86,4.93,1,1,4.55,4.71,3.78,12.31,2.02,"30,331,309",OHR PHARMACEUTICAL INC COM
OHGI,1.00,N/A,"instrument=OHGI
trend=[null, GREEN, GREEN, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.99%,"295,243",-.01,1.00,1.09,6,1,1.12,1.15,1.00,5.84,.90,"35,045,423",ONE HORIZON GROUP INC COM
