Quote on 1/12/16 15:59:08

NYSE AMEX
Symbol,Last,,Quote Trend,%Change,Volume,Net Chng,Bid,Ask,BS,AS,Open,High,Low,52High,52Low,Shares,Description
TWO/WS,<empty>,N/A,"instrument=TWO/WS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,TWO HARBORS INVESTMENT CORP WARRANT
U,<empty>,N/A,"instrument=U
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,
UEC,.98,Range Bound,"instrument=UEC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.97%,"1,081,306",-.03,.98,1.05,34,6,1.01,1.03,.98,3.00,.90,"99,241,976",URANIUM ENERGY CORP COM
ULU,<empty>,N/A,"instrument=ULU
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,ULURU INC COM
UMH,9.67,Range Bound,"instrument=UMH
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.43%,"70,997",-.14,9.57,10.80,1,1,9.88,9.88,9.59,10.64,9.01,"27,011,797",UMH PROPERTIES INC COM
UPG,<empty>,N/A,"instrument=UPG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,UNIVERSAL POWER GROUP INC COM
UQM,.5600,Range Bound,"instrument=UQM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.88%,"70,391",-.005,.4850,.7198,1,68,.5700,.5805,.5200,1.6500,.4700,"48,437,814",UQM TECHNOLOGIES INC COM
URG,.6381,N/A,"instrument=URG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.83%,"227,474",-.0119,.5000,.7000,20,100,.6649,.6650,.6300,1.0800,.4538,"130,188,775",UR ENERGY INC COM
URZ,0,N/A,"instrument=URZ
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,145.39,131.96,0,0,0,0,0,0,0,0,URANERZ ENERGY CORP 0.255:1 EXC 6/19/15 292671708
UTG,25.55,N/A,"instrument=UTG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.35%,"144,313",-.09,24.95,26.31,1,10,25.87,25.87,25.28,31.222743,24.11,"31,502,182",REAVES UTILITY INC TR COM
UUU,4.87,N/A,"instrument=UUU
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.46%,563,+.0701,4.75,5.00,1,11,4.87,4.87,4.87,6.88,4.146,"2,312,887",UNIVERSAL SEC INSTRS INC COM (NEW)
UVE,19.66,Range Bound,"instrument=UVE
trend=[RED, GREEN, GREEN, RED, GREEN, GREEN, RED, GREEN, RED, GREEN]
headPointer=1
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.06%,"638,901",-.21,18.61,21.50,3,2,20.07,20.1799,18.92,37.49,16.50,"35,600,279",UNIVERSAL INSURANCE HLDGS INC COM
UWN,2.1401,N/A,"instrument=UWN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.92%,"28,667",-.0199,2.1000,2.2000,1,1,2.1300,2.2156,2.1300,2.5000,1.0100,"17,737,179",NEVADA GOLD & CASINOS INC CM NEW
VAZ,<empty>,N/A,"instrument=VAZ
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,DELAWARE INV AZ MUNI INCM FD 1.0396:1 EXC 6/17/11 24610T108
VCF,14.61,N/A,"instrument=VCF
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.27%,"2,072",-.04,14.49,15.13,11,11,14.62,14.626,14.59,15.28,13.35,"4,837,100",DELAWARE INV COL MUNI INCOME CLOSED-END FUND
VFL,13.31,N/A,"instrument=VFL
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.23%,"5,080",+.03,13.02,13.48,13,13,13.23,13.32,13.23,13.67,12.50,"4,528,443",DELAWARE INV NATIONAL MUNC INC CLOSED-END FUND
VGZ,.3086,Range Bound,"instrument=VGZ
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-5.05%,"104,610",-.0164,.2644,.3800,40,4,.3250,.3250,.2876,.4500,.2363,"82,883,562",VISTA GOLD CORP COM
VHC,2.56,Uptrend,"instrument=VHC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+28.00%,"2,533,967",+.56,2.55,2.56,1,3,2.15,3.08,2.07,8.09,1.95,"53,046,308",VIRNETX HOLDING COM
VII,2.004,N/A,"instrument=VII
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.20%,"2,312",+.004,1.960,3.250,0,6,1.990,2.040,1.970,2.550,1.220,"9,341,038",VICON INDS INC COM
VK,<empty>,N/A,"instrument=VK
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,
VKI,12.03,N/A,"instrument=VKI
trend=[null, GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.59%,"96,432",+.07,11.68,12.07,30,28,12.00,12.05,11.98,12.20,10.78,"44,380,951",INVESCO ADVANTAGE MUNI INCOME TRUST II
VKL,<empty>,N/A,"instrument=VKL
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,INVESCO VAN KAMPEN .8777:1 EXC 10/15/12 46132C107
VMM,13.62,N/A,"instrument=VMM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.59%,"11,591",+.08,13.58,13.71,0,12,13.59,13.62,13.53,14.18,12.69,"11,504,975",DELAWARE INV MINN MUNI II COM
VMV,<empty>,N/A,"instrument=VMV
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,INVESCO VAN KAMPEN .9410:1 EXC 10/15/12 46131J103
VOG,<empty>,N/A,"instrument=VOG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,"EMERALD OIL, INC."
VRNG,1.86,Downtrend,"instrument=VRNG
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-2.11%,"109,560",-.04,1.81,2.16,2,5,1.91,1.9401,1.82,9.80,1.78,"11,272,083",VRINGO INC COM
VRNG/WS,<empty>,N/A,"instrument=VRNG/WS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,VRINGO INC WARRANT
VSR,2.81,Range Bound,"instrument=VSR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.75%,"3,751",-.05,2.79,4.50,0,10,2.779,2.92,2.779,4.45,2.67,"9,822,918",VERSAR INC COM
VTG,.0530,N/A,"instrument=VTG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,.0459,.0595,0,0,0,0,0,1.7800,.0500,"311,024,000",VANTAGE DRILLING CO COM
VTG.UN,<empty>,N/A,"instrument=VTG.UN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,"Vantage Energy Services, Inc"
VTG/WS,<empty>,N/A,"instrument=VTG/WS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,VANTAGE DRILLING CO
WAC,15.87,Uptrend,"instrument=WAC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+3.05%,"360,203",+.47,13.18,18.22,1,2,15.51,15.93,15.11,24.35,9.63,"37,802,297",WALTER INVT MGMT CORP COM
WEX,73.70,Downtrend,"instrument=WEX
trend=[RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-2.16%,"549,634",-1.63,69.87,77.39,1,1,75.86,76.06,72.60,118.97,74.75,"38,642,308",WEX INC COM
WGA,.4884,N/A,"instrument=WGA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,.0500,.4900,250,0,0,0,0,1.0000,.4100,"11,668,000",AG&E HOLDINGS INC COM
WISp,<empty>,N/A,"instrument=WISp
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,WISCONSIN PWR & LT CO PFD 4.5% CALLABLE
WLB,4.72,Downtrend,"instrument=WLB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.26%,"556,150",-.06,3.91,5.54,1,1,4.79,4.88,4.54,33.51,4.17,"18,064,956",WESTMORELAND COAL CO COM
WLBp,<empty>,N/A,"instrument=WLBp
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,"Westmoreland Coal Company Depositary Shares, rep. 1/4 of a share of Ser. A Preferred Stock"
WRN,.2375,N/A,"instrument=WRN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.17%,"11,990",-.0028,.1500,1.2500,50,18,.2500,.2500,.2300,.6500,.2190,"94,194,936",WESTERN COPPER AND GOLD CORP COM
WSC,<empty>,N/A,"instrument=WSC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,WESCO FINL CORP CSH MRG $385.00/SH EFF 6/27/11
WSO/B,111.63,N/A,"instrument=WSO/B
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.72%,201,-1.95,108.86,118.86,1,1,111.63,111.63,111.63,131.4504,106.75,"35,284,075",WATSCO INC CL B
WSR,10.98,Range Bound,"instrument=WSR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-4.36%,"271,674",-.50,10.75,11.04,6,1,11.55,11.56,10.93,16.39,9.90,"26,985,799",WHITESTONE REIT COM
WTT,1.56,N/A,"instrument=WTT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,"1,199",0,1.51,1.60,1,2,1.49,1.59,1.49,3.25,1.23,"19,626,455",WIRELESS TELECOM GRP INC COM
WYY,.5801,N/A,"instrument=WYY
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-7.92%,"262,112",-.0499,.5820,.7899,9,17,.6200,.6500,.5669,2.3000,.5801,"82,520,696",WIDEPOINT CORPORATION COM
WZE,<empty>,N/A,"instrument=WZE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,WIZZARD SOFTWARE CORP N/C 10/9/12 302771100
XFN,<empty>,N/A,"instrument=XFN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,XFONE NAME CHANGE 2/2/12 62943B105
XG,<empty>,N/A,"instrument=XG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,Extorre Gold Mines Ltd. Ordinary Shares (Canada)
XPL,.480,N/A,"instrument=XPL
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+2.13%,"18,992",+.01,.413,.480,250,0,.454,.480,.454,.960,.402,"39,314,189",SOLITARIO RESOURCES CORP COM
XPO,22.97,Downtrend,"instrument=XPO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.73%,"2,136,546",+.39,21.99,22.97,1,1,22.83,23.08,21.52,50.9599,21.33,"108,375,625",XPO LOGISTICS INC COM
XRA,.3401,Range Bound,"instrument=XRA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-5.55%,"194,791",-.02,.3018,.4000,80,30,.3551,.3551,.3300,.6600,.2907,"88,407,753",EXETER RESOURCE CORP COM
YMI,<empty>,N/A,"instrument=YMI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,YM BIOSCIENCES CSH MGR $2.95/SHR 2/11/13
ZBB,.75,N/A,"instrument=ZBB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,.60,.85,0,0,0,0,0,0,0,0,ZBB ENERGY CORPORATION N/C 8/17/15 29359T102
